﻿vt_symbol,symbol,exchange,tushare_ts_code,trade_date,tail_start,tail_end,start_datetime,end_datetime,reference_date,ma5,alphaagent_import_columns,note
688409.SSE,688409,SSE,688409.SH,2026-05-29,14:30,14:57,2026-05-29 14:30:00,2026-05-29 14:57:00,2026-05-28,165.336,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688545.SSE,688545,SSE,688545.SH,2026-05-29,14:30,14:57,2026-05-29 14:30:00,2026-05-29 14:57:00,2026-05-28,79.486,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688610.SSE,688610,SSE,688610.SH,2026-05-29,14:30,14:57,2026-05-29 14:30:00,2026-05-29 14:57:00,2026-05-28,193.816,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688663.SSE,688663,SSE,688663.SH,2026-05-29,14:30,14:57,2026-05-29 14:30:00,2026-05-29 14:57:00,2026-05-28,94.59200000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002185.SZSE,002185,SZSE,002185.SZ,2026-06-01,14:30,14:57,2026-06-01 14:30:00,2026-06-01 14:57:00,2026-05-29,19.324,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
301308.SZSE,301308,SZSE,301308.SZ,2026-06-01,14:30,14:57,2026-06-01 14:30:00,2026-06-01 14:57:00,2026-05-29,551.068,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688003.SSE,688003,SSE,688003.SH,2026-06-01,14:30,14:57,2026-06-01 14:30:00,2026-06-01 14:57:00,2026-05-29,103.296,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688052.SSE,688052,SSE,688052.SH,2026-06-01,14:30,14:57,2026-06-01 14:30:00,2026-06-01 14:57:00,2026-05-29,259.59000000000003,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688308.SSE,688308,SSE,688308.SH,2026-06-01,14:30,14:57,2026-06-01 14:30:00,2026-06-01 14:57:00,2026-05-29,144.382,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688531.SSE,688531,SSE,688531.SH,2026-06-01,14:30,14:57,2026-06-01 14:30:00,2026-06-01 14:57:00,2026-05-29,175.82399999999998,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688668.SSE,688668,SSE,688668.SH,2026-06-01,14:30,14:57,2026-06-01 14:30:00,2026-06-01 14:57:00,2026-05-29,288.712,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688719.SSE,688719,SSE,688719.SH,2026-06-01,14:30,14:57,2026-06-01 14:30:00,2026-06-01 14:57:00,2026-05-29,75.634,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002281.SZSE,002281,SZSE,002281.SZ,2026-06-02,14:30,14:57,2026-06-02 14:30:00,2026-06-02 14:57:00,2026-06-01,206.51399999999998,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
300308.SZSE,300308,SZSE,300308.SZ,2026-06-02,14:30,14:57,2026-06-02 14:30:00,2026-06-02 14:57:00,2026-06-01,1140.7040000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
600183.SSE,600183,SSE,600183.SH,2026-06-02,14:30,14:57,2026-06-02 14:30:00,2026-06-02 14:57:00,2026-06-01,134.36399999999998,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688079.SSE,688079,SSE,688079.SH,2026-06-02,14:30,14:57,2026-06-02 14:30:00,2026-06-02 14:57:00,2026-06-01,22.448,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688218.SSE,688218,SSE,688218.SH,2026-06-02,14:30,14:57,2026-06-02 14:30:00,2026-06-02 14:57:00,2026-06-01,44.528,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688328.SSE,688328,SSE,688328.SH,2026-06-02,14:30,14:57,2026-06-02 14:30:00,2026-06-02 14:57:00,2026-06-01,73.712,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688390.SSE,688390,SSE,688390.SH,2026-06-02,14:30,14:57,2026-06-02 14:30:00,2026-06-02 14:57:00,2026-06-01,144.23399999999998,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688783.SSE,688783,SSE,688783.SH,2026-06-02,14:30,14:57,2026-06-02 14:30:00,2026-06-02 14:57:00,2026-06-01,35.208,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
000725.SZSE,000725,SZSE,000725.SZ,2026-06-03,14:30,14:57,2026-06-03 14:30:00,2026-06-03 14:57:00,2026-06-02,5.468,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
603986.SSE,603986,SSE,603986.SH,2026-06-03,14:30,14:57,2026-06-03 14:30:00,2026-06-03 14:57:00,2026-06-02,481.37600000000003,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688017.SSE,688017,SSE,688017.SH,2026-06-03,14:30,14:57,2026-06-03 14:30:00,2026-06-03 14:57:00,2026-06-02,307.286,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688328.SSE,688328,SSE,688328.SH,2026-06-03,14:30,14:57,2026-06-03 14:30:00,2026-06-03 14:57:00,2026-06-02,74.468,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688531.SSE,688531,SSE,688531.SH,2026-06-03,14:30,14:57,2026-06-03 14:30:00,2026-06-03 14:57:00,2026-06-02,177.92000000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688668.SSE,688668,SSE,688668.SH,2026-06-03,14:30,14:57,2026-06-03 14:30:00,2026-06-03 14:57:00,2026-06-02,287.402,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688677.SSE,688677,SSE,688677.SH,2026-06-03,14:30,14:57,2026-06-03 14:30:00,2026-06-03 14:57:00,2026-06-02,147.706,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688690.SSE,688690,SSE,688690.SH,2026-06-03,14:30,14:57,2026-06-03 14:30:00,2026-06-03 14:57:00,2026-06-02,39.682,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688260.SSE,688260,SSE,688260.SH,2026-06-04,14:30,14:57,2026-06-04 14:30:00,2026-06-04 14:57:00,2026-06-03,90.5,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688308.SSE,688308,SSE,688308.SH,2026-06-04,14:30,14:57,2026-06-04 14:30:00,2026-06-04 14:57:00,2026-06-03,145.27800000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688347.SSE,688347,SSE,688347.SH,2026-06-04,14:30,14:57,2026-06-04 14:30:00,2026-06-04 14:57:00,2026-06-03,233.794,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688519.SSE,688519,SSE,688519.SH,2026-06-04,14:30,14:57,2026-06-04 14:30:00,2026-06-04 14:57:00,2026-06-03,231.234,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688536.SSE,688536,SSE,688536.SH,2026-06-04,14:30,14:57,2026-06-04 14:30:00,2026-06-04 14:57:00,2026-06-03,301.48,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688551.SSE,688551,SSE,688551.SH,2026-06-04,14:30,14:57,2026-06-04 14:30:00,2026-06-04 14:57:00,2026-06-03,68.17999999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688585.SSE,688585,SSE,688585.SH,2026-06-04,14:30,14:57,2026-06-04 14:30:00,2026-06-04 14:57:00,2026-06-03,177.644,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688610.SSE,688610,SSE,688610.SH,2026-06-04,14:30,14:57,2026-06-04 14:30:00,2026-06-04 14:57:00,2026-06-03,180.19400000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
600584.SSE,600584,SSE,600584.SH,2026-06-05,14:30,14:57,2026-06-05 14:30:00,2026-06-05 14:57:00,2026-06-04,78.652,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688052.SSE,688052,SSE,688052.SH,2026-06-05,14:30,14:57,2026-06-05 14:30:00,2026-06-05 14:57:00,2026-06-04,244.42200000000003,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688120.SSE,688120,SSE,688120.SH,2026-06-05,14:30,14:57,2026-06-05 14:30:00,2026-06-05 14:57:00,2026-06-04,250.738,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688301.SSE,688301,SSE,688301.SH,2026-06-05,14:30,14:57,2026-06-05 14:30:00,2026-06-05 14:57:00,2026-06-04,187.402,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688352.SSE,688352,SSE,688352.SH,2026-06-05,14:30,14:57,2026-06-05 14:30:00,2026-06-05 14:57:00,2026-06-04,21.848000000000003,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688368.SSE,688368,SSE,688368.SH,2026-06-05,14:30,14:57,2026-06-05 14:30:00,2026-06-05 14:57:00,2026-06-04,213.096,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688585.SSE,688585,SSE,688585.SH,2026-06-05,14:30,14:57,2026-06-05 14:30:00,2026-06-05 14:57:00,2026-06-04,175.454,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688663.SSE,688663,SSE,688663.SH,2026-06-05,14:30,14:57,2026-06-05 14:30:00,2026-06-05 14:57:00,2026-06-04,91.508,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002384.SZSE,002384,SZSE,002384.SZ,2026-06-08,14:30,14:57,2026-06-08 14:30:00,2026-06-08 14:57:00,2026-06-05,217.17600000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
603986.SSE,603986,SSE,603986.SH,2026-06-08,14:30,14:57,2026-06-08 14:30:00,2026-06-08 14:57:00,2026-06-05,490.446,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688003.SSE,688003,SSE,688003.SH,2026-06-08,14:30,14:57,2026-06-08 14:30:00,2026-06-08 14:57:00,2026-06-05,103.34400000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688143.SSE,688143,SSE,688143.SH,2026-06-08,14:30,14:57,2026-06-08 14:30:00,2026-06-08 14:57:00,2026-06-05,174.28400000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688218.SSE,688218,SSE,688218.SH,2026-06-08,14:30,14:57,2026-06-08 14:30:00,2026-06-08 14:57:00,2026-06-05,42.968,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688368.SSE,688368,SSE,688368.SH,2026-06-08,14:30,14:57,2026-06-08 14:30:00,2026-06-08 14:57:00,2026-06-05,212.164,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688519.SSE,688519,SSE,688519.SH,2026-06-08,14:30,14:57,2026-06-08 14:30:00,2026-06-08 14:57:00,2026-06-05,233.454,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688700.SSE,688700,SSE,688700.SH,2026-06-08,14:30,14:57,2026-06-08 14:30:00,2026-06-08 14:57:00,2026-06-05,86.612,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002938.SZSE,002938,SZSE,002938.SZ,2026-06-09,14:30,14:57,2026-06-09 14:30:00,2026-06-09 14:57:00,2026-06-08,109.86800000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
601869.SSE,601869,SSE,601869.SH,2026-06-09,14:30,14:57,2026-06-09 14:30:00,2026-06-09 14:57:00,2026-06-08,438.31800000000004,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688082.SSE,688082,SSE,688082.SH,2026-06-09,14:30,14:57,2026-06-09 14:30:00,2026-06-09 14:57:00,2026-06-08,249.01799999999997,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688090.SSE,688090,SSE,688090.SH,2026-06-09,14:30,14:57,2026-06-09 14:30:00,2026-06-09 14:57:00,2026-06-08,102.80999999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688257.SSE,688257,SSE,688257.SH,2026-06-09,14:30,14:57,2026-06-09 14:30:00,2026-06-09 14:57:00,2026-06-08,103.77000000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688268.SSE,688268,SSE,688268.SH,2026-06-09,14:30,14:57,2026-06-09 14:30:00,2026-06-09 14:57:00,2026-06-08,181.296,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688308.SSE,688308,SSE,688308.SH,2026-06-09,14:30,14:57,2026-06-09 14:30:00,2026-06-09 14:57:00,2026-06-08,149.152,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688719.SSE,688719,SSE,688719.SH,2026-06-09,14:30,14:57,2026-06-09 14:30:00,2026-06-09 14:57:00,2026-06-08,77.732,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
000636.SZSE,000636,SZSE,000636.SZ,2026-06-10,14:30,14:57,2026-06-10 14:30:00,2026-06-10 14:57:00,2026-06-09,60.06,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
002384.SZSE,002384,SZSE,002384.SZ,2026-06-10,14:30,14:57,2026-06-10 14:30:00,2026-06-10 14:57:00,2026-06-09,224.11999999999998,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
600584.SSE,600584,SSE,600584.SH,2026-06-10,14:30,14:57,2026-06-10 14:30:00,2026-06-10 14:57:00,2026-06-09,76.28999999999999,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
603986.SSE,603986,SSE,603986.SH,2026-06-10,14:30,14:57,2026-06-10 14:30:00,2026-06-10 14:57:00,2026-06-09,496.81000000000006,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688268.SSE,688268,SSE,688268.SH,2026-06-10,14:30,14:57,2026-06-10 14:30:00,2026-06-10 14:57:00,2026-06-09,189.78400000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688308.SSE,688308,SSE,688308.SH,2026-06-10,14:30,14:57,2026-06-10 14:30:00,2026-06-10 14:57:00,2026-06-09,152.494,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688347.SSE,688347,SSE,688347.SH,2026-06-10,14:30,14:57,2026-06-10 14:30:00,2026-06-10 14:57:00,2026-06-09,229.08800000000002,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688700.SSE,688700,SSE,688700.SH,2026-06-10,14:30,14:57,2026-06-10 14:30:00,2026-06-10 14:57:00,2026-06-09,88.326,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
000636.SZSE,000636,SZSE,000636.SZ,2026-06-11,14:30,14:57,2026-06-11 14:30:00,2026-06-11 14:57:00,2026-06-10,59.914,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
600584.SSE,600584,SSE,600584.SH,2026-06-11,14:30,14:57,2026-06-11 14:30:00,2026-06-11 14:57:00,2026-06-10,75.074,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688257.SSE,688257,SSE,688257.SH,2026-06-11,14:30,14:57,2026-06-11 14:30:00,2026-06-11 14:57:00,2026-06-10,108.41600000000001,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688260.SSE,688260,SSE,688260.SH,2026-06-11,14:30,14:57,2026-06-11 14:30:00,2026-06-11 14:57:00,2026-06-10,88.574,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688268.SSE,688268,SSE,688268.SH,2026-06-11,14:30,14:57,2026-06-11 14:30:00,2026-06-11 14:57:00,2026-06-10,192.666,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688322.SSE,688322,SSE,688322.SH,2026-06-11,14:30,14:57,2026-06-11 14:30:00,2026-06-11 14:57:00,2026-06-10,133.53799999999998,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688371.SSE,688371,SSE,688371.SH,2026-06-11,14:30,14:57,2026-06-11 14:30:00,2026-06-11 14:57:00,2026-06-10,37.682,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
688381.SSE,688381,SSE,688381.SH,2026-06-11,14:30,14:57,2026-06-11 14:30:00,2026-06-11 14:57:00,2026-06-10,40.144,"vt_symbol,bar_time,open,high,low,close,volume,turnover","return all real 1m bars in [tail_start, tail_end] for this symbol-date"
